a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,class
0.0010873782,0.5390475,0.10811295,0.044828556,0.016430533,0.042987727,0.057138573,0.0037366725,0.005856011,0.011783247,0.085751176,0.00059027335,0.0007709614,0.00055474136,0.0016608628,0.01783522,0.061827652,0.0047389767,0.4666469,0.112511195,0.015805721,0.04144775,0.04638909,0.0503926,0.00719021,0.0084322905,0.018471774,0.12353441,0.001440753,0.00087785267,0.0011454097,0.006831722,0.019712273,0.07443108,0.019101495,0.22156829,0.1357214,0.033259828,0.16098875,0.0916042,0.04518012,0.018575016,0.023457145,0.03328221,0.106875286,0.0056571993,0.004019011,0.012499401,0.015053048,0.03346595,0.039691657,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0050456924,0.44823128,0.11863003,0.017360672,0.041886475,0.05142028,0.051687393,0.007676019,0.00939284,0.020647421,0.124659695,0.0018240458,0.001039867,0.0012702453,0.007850058,0.02116917,0.07020882,0.002438057,0.46718046,0.09135821,0.050409835,0.017625842,0.040295757,0.07210475,0.009439279,0.009116912,0.022255328,0.11022396,0.002253121,0.0014938087,0.00390734,0.007302919,0.015902076,0.07669241,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0044376985,0.4656089,0.116595745,0.015082771,0.03978833,0.049892873,0.04903758,0.006806385,0.008287886,0.018875984,0.12719406,0.0014763407,0.0008190426,0.0010096403,0.006880938,0.019359345,0.06884647,0.0014218633,0.5438373,0.07808256,0.043954134,0.014037002,0.03152913,0.05874014,0.006096189,0.006092707,0.01582699,0.111380674,0.001257706,0.0007969665,0.002194606,0.0046968497,0.0119403,0.06811491,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005286825,0.44086003,0.1179566,0.01789594,0.042486392,0.052116044,0.052565794,0.008065629,0.009658312,0.020698588,0.12768635,0.0018949745,0.0011073209,0.0013534096,0.008093406,0.021312755,0.07096165,0.0015636432,0.5238391,0.09540206,0.038528845,0.013240732,0.034509506,0.06313631,0.00775591,0.00676103,0.020304775,0.09999575,0.0013654347,0.00089156267,0.0025014034,0.0055615744,0.012271588,0.07237081,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0053841104,0.4383929,0.11898326,0.017377412,0.0423654,0.05298586,0.052732673,0.008052927,0.009720756,0.02119418,0.1279195,0.0019060834,0.0011109347,0.0013314799,0.00805119,0.021709602,0.07078179,0.001616438,0.544077,0.08681661,0.038423166,0.015452653,0.034645796,0.059958555,0.006902217,0.006169852,0.018109135,0.10203684,0.0012860075,0.00080250204,0.0024505819,0.005050239,0.012080617,0.06412169,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0047736964,0.45473024,0.116743624,0.015816001,0.04101627,0.051191825,0.05037846,0.007291309,0.008730603,0.019490613,0.12944725,0.0015971371,0.00090757763,0.0011151405,0.0072218557,0.019992637,0.06955565,0.00248916,0.47835854,0.08024248,0.056659304,0.023612607,0.041617345,0.060265876,0.007516835,0.009023839,0.018218342,0.122961126,0.0020701115,0.0013725043,0.0032998286,0.0066947285,0.017914305,0.06768317,1
0.00014338906,0.7907619,0.08542485,0.015440453,0.0046213516,0.0151229305,0.042333115,0.00065376924,0.00092105556,0.0018398032,0.010307186,0.000104882674,0.00012060161,2.747056e-05,0.00021106537,0.0039994866,0.027966673,0.0047450205,0.45979658,0.115589224,0.015836589,0.04049324,0.049012586,0.05059826,0.0072140014,0.008639093,0.01906405,0.12667716,0.0015434882,0.00090060756,0.0011218017,0.007123122,0.019925708,0.07171942,0.006948092,0.37697777,0.12133875,0.032745056,0.089425564,0.06359832,0.04862398,0.009346047,0.0105083445,0.019398842,0.13447802,0.0029444352,0.0014764708,0.006791371,0.009057583,0.020831926,0.04550942,14
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005893456,0.42575383,0.12171645,0.019017387,0.043613583,0.054646205,0.05432626,0.008661562,0.010695591,0.023235727,0.124413416,0.0022575276,0.0013215892,0.0015564348,0.008881627,0.023400208,0.0706092,0.0064491415,0.2870259,0.16170049,0.04373612,0.037824467,0.07369367,0.07025412,0.020902772,0.018814217,0.0427103,0.09920706,0.004504132,0.0038999051,0.008618881,0.014419983,0.026921604,0.07931719,14
0.0010335206,0.6718205,0.11121248,0.008983438,0.028497841,0.03520833,0.04463485,0.003915291,0.0028034733,0.004863538,0.021792304,0.0009806644,0.0009760142,0.00056993286,0.0014568368,0.011428067,0.049822886,0.0054923627,0.4355209,0.11889684,0.018137647,0.042738795,0.052977607,0.053220928,0.008273347,0.009955178,0.021337925,0.1274907,0.001992382,0.0011682289,0.0014075333,0.008324618,0.0219037,0.07116133,0.0059810136,0.34560946,0.11409116,0.054950844,0.04191612,0.0625629,0.067124024,0.015362309,0.01640335,0.030003354,0.11967812,0.004144004,0.0032783928,0.007307988,0.011986271,0.025876189,0.073724546,6
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0056431773,0.43147752,0.120517306,0.018283702,0.042911813,0.053791538,0.053624038,0.008390232,0.010244661,0.022154603,0.12609567,0.0020919822,0.0012223913,0.0014473404,0.008533784,0.022609206,0.070961125,0.0013163113,0.5579328,0.08474901,0.037508387,0.011834328,0.031065943,0.061491948,0.0065801735,0.0058249254,0.018212577,0.09663109,0.0011536632,0.0007325929,0.0021238932,0.004701891,0.01101179,0.067128696,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0046799895,0.4622018,0.116114676,0.01607564,0.03997411,0.048341412,0.051124178,0.007155564,0.008616697,0.018997228,0.12453513,0.0015447295,0.00090545905,0.0011145188,0.007090839,0.020018272,0.07150984,0.0013074741,0.5814608,0.07888571,0.035461903,0.0138911,0.031231206,0.05610675,0.005596671,0.005078483,0.015788643,0.09802968,0.0010273694,0.0006026193,0.001980942,0.00424485,0.010729613,0.058576282,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0047524017,0.45867932,0.11592707,0.016841924,0.04055244,0.04906144,0.05099463,0.0073468373,0.008842484,0.019059649,0.12555753,0.0016301948,0.0009491868,0.0011823833,0.007430934,0.019955497,0.07123607,0.000601599,0.6638275,0.053685762,0.034597445,0.00754235,0.01941403,0.04716381,0.0029656931,0.0030331023,0.009658899,0.09427266,0.0005263097,0.00029948365,0.0009310783,0.002297371,0.0071303886,0.052052487,1
0.010418476,0.26624233,0.12604387,0.07090516,0.0437537,0.06511723,0.08584831,0.019627059,0.023018489,0.03698784,0.08645469,0.007888891,0.008264922,0.0070430744,0.012925351,0.04297478,0.08648584,0.007848013,0.3569683,0.121709414,0.04777235,0.045580503,0.05606008,0.06529239,0.013145907,0.015790107,0.029729946,0.110140085,0.004813365,0.0030506104,0.003929185,0.014021701,0.027705172,0.0764429,0.005107101,0.37487456,0.09862619,0.060206108,0.026189405,0.052151963,0.08063203,0.014836448,0.014929202,0.030773612,0.11041326,0.004528112,0.0032968924,0.007228434,0.011661282,0.023581954,0.08096345,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0041390383,0.47625095,0.11515057,0.01379942,0.038799006,0.048439685,0.047626793,0.0063175997,0.007705904,0.01788944,0.1276912,0.0012826306,0.0007159382,0.0008900602,0.0062826555,0.018451132,0.06856806,0.008647403,0.29534608,0.14394927,0.04272413,0.062078193,0.0707278,0.061509553,0.0173459,0.017459974,0.03078097,0.12153743,0.0050359354,0.0034586536,0.01051123,0.014689159,0.026139146,0.068059124,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0052981195,0.4402459,0.11829968,0.017620087,0.04283135,0.052931968,0.052292783,0.007997393,0.009687756,0.02094147,0.12730983,0.0019086559,0.0010976607,0.0013368707,0.008096893,0.021475093,0.07062852,0.0023439906,0.47931737,0.087205455,0.050663725,0.01717173,0.039367493,0.0713522,0.008882488,0.008807888,0.021555612,0.1085218,0.0021618148,0.0014134394,0.0037088895,0.0070657455,0.015789734,0.07467076,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0047540898,0.4594316,0.11437355,0.016548265,0.040771555,0.048696987,0.050815392,0.0073328093,0.008711531,0.018624816,0.12711918,0.0015741294,0.0009248298,0.0011692694,0.00730155,0.01964097,0.07220955,0.0012616831,0.60255057,0.06872465,0.03607571,0.014724382,0.028425967,0.051783986,0.004554119,0.004370691,0.012830506,0.104874164,0.0009155344,0.00051525875,0.0017542429,0.0036260835,0.010140079,0.052872382,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005097743,0.4455937,0.1174245,0.01674429,0.04216508,0.05236176,0.051531754,0.007711775,0.009277418,0.020243762,0.1289136,0.0017626942,0.0010134843,0.0012379928,0.007703388,0.02081652,0.07040064,0.0040009436,0.41895777,0.108189,0.046310775,0.035529554,0.05470882,0.060659353,0.011671581,0.011365895,0.024827125,0.11775341,0.0026479221,0.0019079336,0.0049591023,0.008872636,0.02046626,0.067171946,1
0.0024644735,0.24794927,0.06423401,0.039911374,0.024170453,0.033968955,0.023890067,0.005810924,0.006361882,0.020501748,0.45192468,0.0011610963,0.0011475374,0.0021830725,0.0043060486,0.023466408,0.04654799,0.005201402,0.44327492,0.118705444,0.016908247,0.041787613,0.052336626,0.05216332,0.007823927,0.009427403,0.020797107,0.12799661,0.0018139957,0.0010504861,0.0012627154,0.0077925553,0.021288581,0.07036895,0.0014179953,0.54790026,0.06945066,0.05076894,0.01647138,0.032281276,0.054211825,0.0051150974,0.006022588,0.013585686,0.119248,0.0012162604,0.0007531886,0.0019989237,0.0044327467,0.012950621,0.06217451,10
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0049459017,0.45123056,0.11614039,0.016996337,0.042012896,0.050790034,0.05122456,0.007578091,0.009117263,0.019530328,0.12744169,0.0017045046,0.0009904722,0.0012344205,0.007615717,0.020339534,0.071107335,0.000957107,0.61607444,0.06311102,0.038436998,0.008860099,0.023804378,0.05704968,0.0044766027,0.004379862,0.013747799,0.09370238,0.0008697612,0.00052038516,0.0014816414,0.0034353335,0.009295715,0.059796788,1
0.0067390245,0.20486702,0.077079855,0.10896042,0.024669651,0.03957115,0.057289112,0.010462434,0.01563847,0.03537902,0.3004842,0.0034106146,0.0029875888,0.0034397203,0.009464031,0.028815357,0.07074238,0.0072564576,0.40092966,0.12214092,0.029281184,0.04613178,0.052484754,0.060957707,0.010505168,0.01315145,0.028563606,0.111946605,0.0031559896,0.0020411406,0.0024777611,0.009904214,0.0266905,0.07238121,0.0015369427,0.4550555,0.17203338,0.025278093,0.013032623,0.04775089,0.06492094,0.010397204,0.0075691594,0.033971377,0.07841638,0.001061681,0.00072118774,0.002712644,0.005397845,0.011051331,0.069092795,9
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004216616,0.47695434,0.11600874,0.014386575,0.038200207,0.047000024,0.048645105,0.0064201634,0.007895588,0.018177997,0.12368243,0.0013314385,0.0007601655,0.0009367854,0.00644807,0.018953243,0.069982536,0.004595021,0.38360372,0.12744182,0.038767412,0.050540432,0.062891975,0.056088742,0.0121927485,0.010927735,0.02320833,0.124580316,0.002874473,0.0017847685,0.0061684777,0.010217037,0.02034643,0.063770585,2
0.00071712583,0.048233975,0.014501883,0.028412798,0.004693713,0.00804497,0.005441708,0.0014156629,0.0021694216,0.012013848,0.85389084,0.00022253425,0.00020497102,0.00068633613,0.0015804259,0.0068958476,0.010874012,0.005946373,0.42407584,0.11977298,0.01953876,0.044406023,0.05511461,0.054283,0.008812268,0.01075316,0.022748196,0.12579246,0.0023086888,0.0013322248,0.0016028426,0.009107889,0.023093076,0.071311526,0.0018140101,0.51388085,0.077911966,0.050283626,0.014563508,0.03460844,0.0683164,0.007164143,0.0072980025,0.018294314,0.10876298,0.0017345009,0.001085719,0.0029486371,0.005772562,0.01382921,0.07173109,6
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004169961,0.48530492,0.11127032,0.014262407,0.039319944,0.044245,0.048098426,0.0063610785,0.0075946352,0.017114274,0.12158353,0.0012116521,0.0007206345,0.00094662176,0.0061311903,0.018375898,0.07328949,0.01285122,0.28642207,0.13268963,0.03429735,0.12350551,0.08007788,0.048227556,0.014430156,0.016628329,0.026924165,0.11787502,0.004859919,0.0028828885,0.010794929,0.013023683,0.028814165,0.04569558,4
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0065444787,0.41033667,0.12084667,0.021665193,0.045657534,0.05518726,0.05678893,0.009683456,0.01179521,0.023776093,0.12378309,0.002637176,0.0016140832,0.0019126226,0.0099593345,0.024581349,0.07323089,0.0025316514,0.47989258,0.093055926,0.046809237,0.019845936,0.041827682,0.06618326,0.009461129,0.009088322,0.022855558,0.10747428,0.001975783,0.0014126506,0.0035203802,0.007096821,0.016410934,0.07055789,1
0.011110847,0.24479136,0.12236517,0.079217,0.04249455,0.06495744,0.08580224,0.020267032,0.024907831,0.04052772,0.09458948,0.008223215,0.008641595,0.0076007494,0.013795651,0.04442305,0.08628505,0.0084921345,0.33860457,0.12208971,0.05353607,0.045797873,0.057423573,0.067380615,0.01407638,0.016804108,0.0316764,0.10966172,0.0053610313,0.0035331538,0.004554628,0.014684786,0.028854808,0.0774684,0.004250834,0.40993538,0.0822077,0.071349874,0.028018666,0.047394343,0.06908844,0.0102482475,0.013305756,0.023219824,0.12385733,0.0036790129,0.0025786608,0.0050966754,0.009425135,0.024131497,0.07221256,1
1.3967302e-07,0.98071116,0.014687466,2.667414e-05,0.00030408968,0.0007100773,0.0018389026,3.4322359e-06,2.2644192e-06,5.588011e-06,8.3595165e-05,1.5654516e-07,1.5819708e-07,2.5209822e-08,3.405875e-07,5.456543e-05,0.0015712745,0.008093276,0.2555751,0.10324263,0.15173192,0.03335578,0.04275019,0.09038221,0.014265427,0.01608181,0.035856593,0.08309456,0.005081712,0.0055559906,0.0083872415,0.013676944,0.02815325,0.104715385,0.011327162,0.2126551,0.15069999,0.049951375,0.040119532,0.08638116,0.08187814,0.029965395,0.029541604,0.06489845,0.0784371,0.008880704,0.008109438,0.014093761,0.020464204,0.037573777,0.07502313,9
0.00022237826,0.028389703,0.0067263246,0.010245661,0.00225086,0.003483435,0.0017965626,0.00052715954,0.00065955275,0.0053998693,0.9325757,5.7714784e-05,6.1648476e-05,0.00024537757,0.00054862804,0.002812153,0.003997337,0.0060207914,0.4253393,0.11459215,0.021271113,0.045018,0.052070066,0.057830296,0.009381036,0.010754744,0.020937052,0.124272816,0.0022508944,0.0014011655,0.0017346727,0.0090579875,0.02296099,0.07510696,0.0050534713,0.38151753,0.093717754,0.06342328,0.038158994,0.056280173,0.0631051,0.012448706,0.01473918,0.02543763,0.12589301,0.0035433515,0.0029142282,0.005627365,0.010539874,0.02633674,0.0712636,10
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0048929797,0.45339495,0.11613886,0.016900616,0.041353874,0.050147012,0.0512188,0.0075172293,0.009005869,0.019397695,0.12733985,0.0016738498,0.0009764099,0.0012142204,0.007528012,0.020190222,0.07110948,0.0011053345,0.6041628,0.0655859,0.036535304,0.016100122,0.02812528,0.04793922,0.0038626315,0.0038958197,0.010465741,0.11515817,0.00083857257,0.00042282694,0.0016364609,0.003282321,0.009415499,0.051468026,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005283712,0.44041562,0.11895942,0.017199118,0.04218057,0.05321065,0.052077994,0.007925485,0.009615223,0.021076528,0.12808841,0.0018890317,0.0010809309,0.0013004366,0.008030732,0.021458963,0.070207156,0.0013772816,0.5607965,0.078544006,0.040278446,0.015204801,0.03238922,0.055596925,0.005703235,0.005646041,0.015331436,0.10728063,0.0011015884,0.0006800833,0.0020503362,0.0043842173,0.01154124,0.06209408,6
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005307959,0.44014642,0.11874969,0.017462349,0.042501077,0.05273999,0.052465484,0.007991637,0.009673474,0.021011522,0.12733725,0.0018935478,0.0010985174,0.0013262901,0.008038225,0.021566153,0.07069039,0.0015431684,0.54532236,0.08444935,0.039996702,0.01634667,0.034834772,0.057566565,0.006371559,0.0061622835,0.016896782,0.10597247,0.0012052986,0.0007628059,0.00229622,0.004831546,0.012241535,0.063199915,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0053701648,0.4392299,0.11934444,0.018273385,0.042522017,0.05205104,0.05322502,0.008138827,0.009896933,0.021271626,0.124689706,0.0019766947,0.0011554383,0.0013917006,0.008265271,0.021977542,0.071220234,0.0030587043,0.4388773,0.10366722,0.047451247,0.021448096,0.04661563,0.07351766,0.011369574,0.010378818,0.025860896,0.106546454,0.0026173927,0.0017665295,0.0048035947,0.008693956,0.017593896,0.07573296,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0054696985,0.43741858,0.11845532,0.018672325,0.042888653,0.05179404,0.053804994,0.008304624,0.010006763,0.02114623,0.1247015,0.0020078288,0.0011861371,0.0014391089,0.008379311,0.022068467,0.07225642,0.0006531907,0.6582225,0.054515585,0.034834888,0.0077877487,0.020328106,0.050146133,0.0031045296,0.003097733,0.010065143,0.09274919,0.0006034123,0.00031732948,0.0010767821,0.002532018,0.0074134856,0.052552216,1
0.010418476,0.26624233,0.12604387,0.07090516,0.0437537,0.06511723,0.08584831,0.019627059,0.023018489,0.03698784,0.08645469,0.007888891,0.008264922,0.0070430744,0.012925351,0.04297478,0.08648584,0.008768986,0.33618024,0.12316456,0.050955955,0.046542253,0.058866788,0.066269025,0.014245016,0.016988857,0.032049995,0.11245295,0.005462929,0.0035706768,0.004556335,0.014823662,0.029012902,0.07608896,0.003766464,0.41775197,0.08304829,0.06727195,0.023024995,0.044993248,0.07433662,0.010665729,0.012318489,0.023718223,0.11922243,0.003565925,0.002461569,0.005206067,0.009290018,0.021745011,0.07761308,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0050981785,0.44585493,0.1174401,0.016499005,0.042132076,0.05218817,0.051658284,0.007698192,0.0092173135,0.02030521,0.12888359,0.0017376392,0.0010011239,0.0012207981,0.0075942352,0.020910803,0.07056031,0.002689424,0.47309652,0.0917246,0.04483905,0.03181891,0.046239823,0.056211207,0.0075703016,0.007895751,0.016777217,0.12808241,0.0020032406,0.0011225715,0.0038364218,0.006894166,0.016427228,0.06277108,1
0.0003415354,0.017489782,0.006868157,0.02183604,0.0017398649,0.0044477996,0.00251566,0.0006795777,0.0012475529,0.0102111995,0.923155,7.762194e-05,9.2853916e-05,0.00036487763,0.00080659613,0.003986107,0.0041396874,0.008637093,0.33066416,0.12248323,0.059135225,0.045019984,0.057038017,0.06883632,0.014369136,0.017189499,0.033286173,0.10708233,0.0056056557,0.0037786232,0.0049089934,0.014732637,0.029371984,0.0778609,0.017413143,0.19691701,0.11517956,0.06414004,0.07692882,0.084917866,0.06500505,0.026006564,0.0335696,0.0426695,0.1047837,0.011222149,0.010225062,0.01657138,0.022552641,0.04492967,0.06696829,10
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005587582,0.43288007,0.1196394,0.018044265,0.043106463,0.053756062,0.053328525,0.008314301,0.010114258,0.021770474,0.1269938,0.0020375731,0.0011912503,0.0014221793,0.008410876,0.022300182,0.071102805,0.0028510266,0.4635633,0.098433524,0.04585882,0.026212754,0.04645195,0.060869385,0.009563602,0.00946829,0.022209588,0.11496597,0.0020465965,0.0014449293,0.0037484507,0.007237473,0.01747112,0.06760329,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0062246686,0.41779292,0.119413435,0.020254437,0.04523911,0.054634057,0.05566707,0.009251571,0.011131256,0.022812959,0.12597318,0.0023786468,0.0014404125,0.0017303175,0.009323643,0.023647277,0.07308509,0.002069488,0.51242894,0.09213869,0.040624265,0.018802872,0.03906545,0.061624218,0.00813011,0.007175019,0.019909011,0.10607089,0.0016084781,0.0010353397,0.0030466288,0.006070741,0.013983879,0.066215985,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0057817027,0.43053192,0.11642687,0.01847212,0.044565525,0.0525157,0.054390926,0.008656561,0.010159173,0.021162577,0.1281128,0.0020008306,0.0012207178,0.0015091882,0.008350127,0.02226556,0.07387777,0.0038938622,0.4211432,0.09649356,0.051979102,0.038931776,0.0547089,0.057397928,0.010332691,0.0113406135,0.021768257,0.12673984,0.002591467,0.00185944,0.004640959,0.008674882,0.02174367,0.06575984,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0057857283,0.42786336,0.11985337,0.01888269,0.043548368,0.05411526,0.054084495,0.008621339,0.010467502,0.022160724,0.12658577,0.0021677415,0.0012761336,0.0015218215,0.008778378,0.022726413,0.071560904,0.002190811,0.49400407,0.091715425,0.044880066,0.01774226,0.039379947,0.06660019,0.008726312,0.008031449,0.021028506,0.10669869,0.0018396762,0.0012061239,0.0033618857,0.0066272416,0.014720814,0.07124649,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0052390797,0.44179326,0.11845555,0.017408323,0.042506274,0.05270928,0.052127216,0.007915585,0.0095923245,0.02086024,0.12728998,0.0018766348,0.0010782385,0.0013096276,0.008003482,0.021378644,0.07045613,0.0023617572,0.47508264,0.08527711,0.053148787,0.019984594,0.04043388,0.06465043,0.008413703,0.0090864375,0.020010376,0.117390685,0.0020562035,0.0014194788,0.0034215474,0.0068739476,0.016772976,0.07361553,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004715638,0.45642677,0.1161549,0.015758133,0.040910985,0.050929874,0.05017825,0.007236201,0.0086336285,0.019206757,0.12978084,0.0015700312,0.00089034083,0.0011004301,0.0071638697,0.019748343,0.069595076,0.0014792626,0.548974,0.06994003,0.049666885,0.016375987,0.03265832,0.055235896,0.00532987,0.0061558113,0.014212225,0.115641475,0.0012590159,0.00077779277,0.0020859328,0.0046043075,0.013149661,0.062453542,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004436964,0.4687779,0.11373181,0.015479233,0.039947126,0.04806507,0.049611386,0.0068686586,0.008214756,0.017948173,0.12670551,0.0014264041,0.0008230388,0.0010422508,0.006826632,0.018968439,0.07112665,0.004409323,0.41440073,0.14339137,0.027839158,0.059364423,0.061979774,0.04927248,0.010374596,0.008749041,0.021537868,0.11511743,0.0019905446,0.0011325347,0.0052567194,0.0077906186,0.016504942,0.050888397,1
